path,bytes,sha256
outputs/external_validation/codage_attribution_sensitivity/manifest.json,1252,42f1e9316dd84ece90ea4b5999db231439dd7e83d1bae933ae144bab12d285a5
outputs/external_validation/codage_attribution_sensitivity/overlap_cohort.parquet,18592,0fb33b0b2bd9b22226b466e033405bf0ce0d62a26a791156ecd973caf21faa1c
outputs/external_validation/codage_attribution_sensitivity/temporal_concordance.csv,301,3a55ed2ea68d2fbb5093a9f7a5e0c37ef865822c3251f5bde6811b8f3242720e
outputs/external_validation/swe_review_chat_exact_edge_pilot/README.md,1538,ae7f37092a357d2b3d5c3cf807671788f72720e850b6c8aaa059fb5364846f9d
outputs/feedback_response_audit/coder_A_blinded.csv,935632,077060a3b761554086eb84eaad57c9e21e14bb3c4be9b8fa81a75c11519fb48d
outputs/feedback_response_audit/coder_B_blinded.csv,935632,077060a3b761554086eb84eaad57c9e21e14bb3c4be9b8fa81a75c11519fb48d
outputs/feedback_response_audit/manifest.json,1685,27ac837a71e7d5a19bb45204d04d6f4471b0c46b01e8ca467f51daa8273700cc
outputs/feedback_routing/exact_stratum_feature_matches.csv,3760,1f6da332cae614e2041e39deb1b4844b70388776c3d3141515d79c46d7fb9811
outputs/feedback_routing/feature_rates.csv,1924,f1d62b14b8045b262a9c95d92927aa5704aed398a48975d27dc89e8bfe43d1e0
outputs/feedback_routing/feedback_routing_features.parquet,431172,606a95ef3e168b31b7c950d1b6907c7fc5193407a423117912cb5687e8bc7fc4
outputs/feedback_routing/manifest.json,436,1cecf166b91862d86fa6e9a85e682e707d44c8b0e649c6267b0285f9b63bca36
outputs/feedback_routing/model_coefficients.csv,6715,936b4268d8422495aa33ad86c90328b4ac6911d15277588835c22ce06cb430c8
outputs/feedback_routing/model_metrics.csv,1258,c20f01bcf53e4fc17271c2c687e67355834858c53ba4330122d49c85a713b4f3
outputs/figures/anchorable_channel_coverage.pdf,23811,45c2f3c45a07e9d22393cb31b450d2c60037af3d1ffad41eb256c6649ff3aa94
outputs/figures/anchorable_channel_coverage.png,204627,eb4c6385d05f63d2581634dff4708fccbf6b676fe6d832ac1b3a18ca8389edbe
outputs/figures/boundary_memory_story.pdf,31800,f10bf00decafe9b48447431bea21b0efa9c9f7709f2f41228c02d9589a66eeb0
outputs/figures/boundary_memory_story.png,271383,42d37b8884922adac1f1315b12467e8271349ead3aee6a030bdb7151fac9b3d9
outputs/figures/burst_threshold_sensitivity.pdf,31583,8ea9f703477b4b8ad5a1d544b99e759b28b27eb20fb11cce31e51d0197af2b49
outputs/figures/burst_threshold_sensitivity.png,294494,500c01f89efbb2809b29b90fcf02a89a5390c97335ff6ab3df0376690e661ed5
outputs/figures/contributor_aware_transition_taxonomy.pdf,33829,17f9f76db4a03d5cd7f7a28e98e14f725ee6f69105d32e02425d5d05c4d920a2
outputs/figures/contributor_aware_transition_taxonomy.png,206203,0d93e464cf0d7f6d3bdae86ffbfa0e65a1d07a1d0401bd95f2e6c6ef60b8c4ae
outputs/figures/core_reconfiguration_story.pdf,34908,4322fcb0c41282b2259ea66beecb854640b9e7726530ca2b4db46e7c93c132db
outputs/figures/core_reconfiguration_story.png,161830,57ebb3ef87c2d694bcd05019e7e068b7a6523d02d00d6603fdffa2669a98e8c7
outputs/figures/cross_feedback_response_story.pdf,32528,421675a222da476c8755d9efe7fb4c0f5b2bb0ea5b1e84672e5f004ab2c1ad81
outputs/figures/cross_feedback_response_story.png,188728,caabf4ad2bdb22d82511767055dd5a791965f8f9d5dedf133c9b9e8fff29ef86
outputs/figures/dataset_feature_coverage.pdf,42476,46a74e3ad77b19a7d6db1cd6a4e5144d22a9b6255e8a16c581171174b9d5bd41
outputs/figures/dataset_feature_coverage.png,196458,09361317ef51cb85b0d05658dc4598cf3c3873e7e16dc21bb6f50c5fab651168
outputs/figures/dataset_map_and_coverage.pdf,56259,2c91ba8b6b634d73941abcfa129a73b784cec342294edc3a99451024d6d1938b
outputs/figures/dataset_map_and_coverage.png,430571,f2071ce70f31a8c562407b78acc7c424d177fcf3ba52a1d6910a7a812c0432db
outputs/figures/dataset_schema_and_joins.pdf,30371,6a9459a5f2353dbf3bb6a9c8ed846b09a6e64a0949020f03aa3e7e00d9af97fc
outputs/figures/dataset_schema_and_joins.png,210748,2ced87c19b940c7a92edbfe4986e5e92a379cd20cb9a9775da7ad4d88be39c06
outputs/figures/direct_continuation_funnel.pdf,36698,b226f910cfc97c302222a9c99634db4ffb1444cf59a0f2f244bb1c4e9302eea6
outputs/figures/direct_continuation_funnel.png,200785,8ba41910978bd94367249724fabcb46625d970cd011adc7cdd584622532e6aac
outputs/figures/direct_handoff_story.pdf,31834,43d7872a533cb5d26ca1fc134b7b62926aceaeae503cc23e220cf35e1ab7aef6
outputs/figures/direct_handoff_story.png,252983,f43b533bf503fd73b335efb976d7dfd39ebd4b55127094872daf635a668fc322
outputs/figures/e1_streak_adaptation.pdf,25293,ccf307cad822feb69c3218d21f393f580769c7d8e504c4957e7e44eff0a1bac0
outputs/figures/e1_streak_adaptation.png,115106,2e55e3baa75c95f6be238557c57ddb88e72ec0844d3ccd2e645406fc66a9e2ca
outputs/figures/feedback_loop_48h_landmark.pdf,26714,0cd0f9349d76b9b3186aa4a4814c9c5a713ed45fc878d8838280c9dc32ad46ef
outputs/figures/feedback_loop_48h_landmark.png,146333,76d9109c7b5350dad805156da86d1ff702c7aa18abcea5fd0bbd6b61e4b170a7
outputs/figures/feedback_loop_adjusted_landmark.pdf,26527,78738967d4e44ea5ba2be9bf7c060eb5103ed4d59c082a46b438e62aec4d51a9
outputs/figures/feedback_loop_adjusted_landmark.png,138366,62de3c5c82fdb9f1e839740064ddef51120854268c97c24db733c215a18bf45e
outputs/figures/feedback_response_ownership_story.pdf,36016,9e633316f79a27adb4f31e0c5d7d0cd965c8532f1e2b78f5dfcec3b7eeaeac4f
outputs/figures/feedback_response_ownership_story.png,240691,225acb737227959834c184c5f185ae20bfe1afc9c5fa3d6b42abbf2df89f33e1
outputs/figures/hybrid_relay_story.pdf,33385,670faf33fd819bcee108b7263c44401009188fdd4c8729729ab04bdc8822c4db
outputs/figures/hybrid_relay_story.png,235615,1c55d476c4557fa60f16f5d1d9ab663e5ac1c4694075a4f29b2ef94fa7f25f90
outputs/figures/matched_adoption_history_sensitivity.pdf,25331,96678230194dc19a9eb4c3d7edb1cc19efe811a788c0bbea29bc4dcd39444f70
outputs/figures/matched_adoption_history_sensitivity.png,159609,b070be01b183deaace2f6f1d7d8d0234a4039332be9553753c7eee4078d95e47
outputs/figures/participation_burst_story.pdf,36394,cc4af4d874ee9854a660554e354d9cbbbe487bcd1bf56d253e0a5f8674ec6eb3
outputs/figures/participation_burst_story.png,316476,5d1ea2e13adb51ef69ce3433bd188812b9db1860e7858a259ddd80b1eba0f578
outputs/figures/participation_visibility_story.pdf,36183,0ca2fa0e7fcb0aa589f546d230c1a3278eb3cac7e69fa199c38a28b842d5628e
outputs/figures/participation_visibility_story.png,278979,1de915ad9c96c17973938cd243f09acf7a750c647cf3674004973831879752d9
outputs/figures/rq1_event_study.pdf,27536,30b2951571336d74649e7f47a3e238ec89b7331b937e46eb11f3c4aa6dbaa0d3
outputs/figures/rq1_event_study.png,152482,7ff44718f28f154adcb0ff936a383dc86c55cae445bdad6bcc16c195fe53dc46
outputs/figures/rq1_transition_matrix.pdf,28017,96b1d9ddf2aadcdd2019ad2973a0b4b7d3725691c40c785edeb91d515108a303
outputs/figures/rq1_transition_matrix.png,168792,5506effb895083c54a02cd1a8749e5e75d1c2d682f524c45008ffe5c65a1d76d
outputs/figures/rq2_adjusted_switching_contrasts.pdf,24876,e113697a83d9782d1a81de8a1eeab111b7f0facd93907cb0f01db6935c26645a
outputs/figures/rq2_adjusted_switching_contrasts.png,78357,20f9cf8de70c9b6f969dbe897f8e4c18196b678b2efc5a996cd971c4829262a2
outputs/figures/rq2_reputation_spillover.pdf,26377,730ad7676a3fd75702826cfaffeb3308fc798a5dd0e3ab83fc31302fef5acb04
outputs/figures/rq2_reputation_spillover.png,98562,35bfe526c8c8a37cadc60c5989daf023d656ec0c9de9bb7e4c6c0f22b62bd931
outputs/figures/rq2_switching_response.pdf,26089,87ccb11c4b5712cecb30bb61f7e788cc589c3e5fd6b71f90f2ed58097b379f7f
outputs/figures/rq2_switching_response.png,81740,d1049a9bac05618fa62ae0adb9cc1f2119c99219773613b10be2789687cbbf4b
outputs/figures/rq3_recovery_crossover.pdf,26764,c05b7d2ca2ab099327469781d57e7b43a33b915f2c85c2325734f6197d961741
outputs/figures/rq3_recovery_crossover.png,92127,b4fe1989f122c259da4b15d9b1d10c601ae1cf4d2498c1466467e05688daff71
outputs/figures/rq3_switching_heterogeneity.pdf,26380,eb1e9a2361b456fffccb3ab2117b1e0c1379df98f55c5f393f74541005dcf432
outputs/figures/rq3_switching_heterogeneity.png,86590,d4b4d131f54cafce9f00187b74eccbba4997fa5692e977ff0725a744310ba9d7
outputs/figures/rq3_within_repo_model.pdf,23899,9a0b27955c3b6e4725e718880ac0fd08fddf8c9721fe38815dbe95f2f95a0146
outputs/figures/rq3_within_repo_model.png,94197,0a220f953f47ed259b0bcb301c0bad6e77b5211a7d242348d96ead741e687810
outputs/heterogeneity_audit/matched_pair_by_product_pair.csv,1370,90128e4afc6956239e9ea815b9ee02c66d59a36b3c5abb8123d0b8ef23242c89
outputs/heterogeneity_audit/matched_pair_composition.csv,12836,85793431ad5eacde06cb579ecb312139af8a0408016206cd4598be9e9accec80
outputs/heterogeneity_audit/matched_pair_leave_one_out.csv,13508,bdb9da2c434c0bcdfefe0ce199dd515ef7e8f5e11875fd6b61911b633595adcb
outputs/heterogeneity_audit/moderator_group_contrasts.csv,853,2f5fbb3bd174400d1d9b9df33a251064957f12595546121eeb26fe5a2fc6864d
outputs/heterogeneity_audit/repository_moderators.csv,63633,fbf8b417850fb053bf16977f202155b071be875f508294d9a8338c0b9fbcd86e
outputs/heterogeneity_audit/rq3_moderator_models.csv,960,de2995c11c5313bae2830d426fc2d6b4d835f2964b09a0be1991b4839c7c0e5b
outputs/heterogeneity_audit/summary.json,13496,25f7ee05c97bd126739807f37d052da0d1775e7ebd9a1f77be9c2ef6c202660e
outputs/human_audit/coder_A_blinded.csv,825400,797cbaa218f473b0c04adcecb780b5728a8677718729cf6903142cd7c4736fd7
outputs/human_audit/coder_B_blinded.csv,825400,75128a7b8546042b496dffec69ebe10132253e5f6adfe678c6dd712bc811c605
outputs/human_audit/sampling_design.csv,787,09783672dcb3bf8842216161fd8df2360ad1ea8bd38c64d7a47fce9539bca9a6
outputs/human_memory_bridge/distinct_48h_user_responders.parquet,232291,4bf20cb2b7f82f78582a06967bd50490ff31c96fef77d23cbef59ce234676c78
outputs/human_memory_bridge/first_decisive_reviewer_role_summary.csv,357,feaf39b2efcd7f1ea977d3728942243b468233ff7c3068680d495e845c85dcea
outputs/human_memory_bridge/first_human_mediators.parquet,181900,29514ea4c21fa9bac8dd8a4a4991d2f4886bce63c0ba60951ada5a1077c645a9
outputs/human_memory_bridge/first_mediator_channel_summary.csv,432,73393e1566febf41bf30f75f96f18fde16f3b7289a2d803fd8b249bda6019e01
outputs/human_memory_bridge/first_mediator_role_summary.csv,394,ba6217edd603ad6b0309236d60531121629f3cbafd3fc43e019ced6d3f6aff08
outputs/human_memory_bridge/first_user_decisive_reviewers.parquet,133617,aca3a4aab630fefd29634a936ca757d5553af59c46fefdcdd17860edd8c68cde
outputs/human_memory_bridge/history_depth_summary.csv,473,3d55fdafa0bb8984c5aad1459e97c6321d46bd4fcdc36139be8073c20b6e9ce9
outputs/human_memory_bridge/landmark_later_merge_descriptive.csv,605,3ddfc98ec9ea0f9487c264b5b8f46783e0aaf48b664f2d3956fb6195b204bd1d
outputs/human_memory_bridge/leave_one_product_pair_out.csv,1210,c4ec8995f6758981041410e23f5bf2bc6069d0834933e3053bfdce4103537670
outputs/human_memory_bridge/leave_one_repo_out.csv,28603,e8657962402da19d2be35e673ab46bee44d0a6d5fe01949f58e8a883bc035b95
outputs/human_memory_bridge/leave_one_repo_out_summary.csv,158,aa108f107461e89a143020b162c4fa3580fdc8cca8a39b159205b6b8f735ee48
outputs/human_memory_bridge/observable_population_baselines.csv,454,f5d5a579bd598cb6e965bf3447a23d9b576f202589652062e73e058eaa6c563d
outputs/human_memory_bridge/product_pair_concentration.csv,324,3f08cfa6b81bfd894723db57de0f1012cc181b57dc582edd265e17821637e20c
outputs/human_memory_bridge/repo_clustered_history_models.csv,815,c282a83396f7561267ff868ecfd291f8bb0fa3e5c0a5f95960082a9925e19432
outputs/human_memory_bridge/repo_concentration.csv,172,89719708d0ab9cfc1898bfd8cb87b60140b6765154a5e166da5645f31b804f76
outputs/human_memory_bridge/responder_position_summary.csv,440,58a06e487c6980f48ae45109dd6563f9cf0cea8875360a1d89402eff19a14955
outputs/human_memory_bridge/validation.json,1379,c6655bce0f543c5e6a3cbd4a4b67582dec3c70e6806131fea7f182a420c0eabd
outputs/manual_audit/direct_handoff_manual_audit.csv,45812,cc1a13bebf20b2a28f3ccd7543a58029b0bca3a31fd2454e1942d5d8219dea67
outputs/matched_thread_position/matched_pair_thread_positions.parquet,18404,2585db3249ddeab70bc8a8bcacf13f18f1fc8a12860c0668d9eeab61d51cadb0
outputs/matched_thread_position/outcome_anchor_dependence.csv,1451,74adbe5b1040788eb2478d83978c40dfdfeaf1607667ec0d8d8ec987c1c73831
outputs/matched_thread_position/pair_position_grid.csv,326,1e4d63b1346c5d2178f3b3c8c8e1a9590a256e78526861156cde0c6e4aa07c8b
outputs/matched_thread_position/restricted_visibility_contrasts.csv,4199,80e0de4868163c3b7a1d25dd76f319cb072bb252fce7cab98011f350899d42f4
outputs/matched_thread_position/summary.json,2538,f22dcab45e1b0a4046178b05114224211374ede8b22d8eb871cfa78699137e8e
outputs/matched_thread_position/trigger_position_by_arm.csv,713,d88597c68ca474dfccdfb4ff85c69822c292b6f632a1ecdb851c4d61edf3c125
outputs/merge_curves/cumulative_merge.csv,21121,15645f2fb46d6d15666c01035b865f320de603b63ee69ecf6fb54eed776fde24
outputs/merge_curves/summary.json,2818,27d71582db9ce2b848cd4a154c18aead7a6d99152f53e70c8280b270e1ee41a4
outputs/novelty_collision_extension/descriptive_summary.json,2584,579fc7274dcf3aa152242d0fa3a238004b66ca78636bfb3385b4f37d006499f5
outputs/novelty_collision_extension/leave_one_product_pair_timing.csv,602,4625d2d3ee4bda58878eee7cb2ea9348995153ca1a921d2b0cd4d2f0f44380c5
outputs/novelty_collision_extension/manifest.json,531,fb1b981dcda132437b8afd815c665822c6c46da8bea08abc6c58182055e8e232
outputs/novelty_collision_extension/product_pair_support_and_timing.csv,660,07f2ed1d00992d7987ccb9cc66600805dad4fb767f6451eb857679cb8adb940a
outputs/novelty_collision_extension/timing_distribution.csv,169,ae2fca3d4746440f98891f72e2954e2f4c444f8defe8141284717e8183b327fb
outputs/ownership_persistence/README.md,8748,e541502b5577a7c6a22b9c4bb756c082c2209efc6e0b399bab32aa84491a34a3
outputs/ownership_persistence/concentration.csv,689,54b80af515a12f611e162b9a54791031e6fba61892e982c57b6133f86cb30534
outputs/ownership_persistence/conditional_visible_action_contrasts.csv,489,f4903cfcd39ac54c745136702e410b00714f57648121aa0374265a32aa168868
outputs/ownership_persistence/conditional_visible_action_leave_one_product_pair_out.csv,27830,e128969150821e876a262fac62999e4916e0e9bcf66313f92e36cffd66da09b1
outputs/ownership_persistence/conditional_visible_action_leave_one_product_pair_out_summary.csv,1190,7688ea87ac1bb061ccadefba57157790dd8ab6c3cf5e271a552687ce1f3616f7
outputs/ownership_persistence/conditional_visible_action_metrics.csv,714,cf92cc88f282dcf3a55ac5563e0a297aee22750725dcddd2074250bad6e0126b
outputs/ownership_persistence/data_quality_checks.csv,1532,88dda2a9d63dadde9e5d4ca48a23c4f9897aa2b7471a921b4fa8eb77a5cfe7fe
outputs/ownership_persistence/key_metrics.csv,915,6c72e50d1fb154fc24efbf8ff89568ad55ae23f2e42b3436a536b39d5eb7ffc2
outputs/ownership_persistence/leave_one_product_pair_out.csv,36807,7ff2a9b1dcd56068ad4abd3f03b89d0e8fac42c8b36901ee29ca0fed88aa229b
outputs/ownership_persistence/leave_one_product_pair_out_summary.csv,1551,51cfd66711082ec492da367bbe6025584f390ed50601065fb5d3b2bec39032a7
outputs/ownership_persistence/mapped_product_return_roles.csv,471,5822246053ae0dee89c0bf6b986c0d804ff17beee317c8fcab23aa1cd773471d
outputs/ownership_persistence/no_next_observation_breakdown.csv,522,76c9587f09caf4defd88a8f3ac774eb6e09322a1358232142cad4cc76d41d1bb
outputs/ownership_persistence/postburst_ownership_sequences.parquet,440167,89cf999dbcd1808b589631fe079c931ae6387d9be94e7ee910702b54f4105794
outputs/ownership_persistence/primary_ownership_persistence.parquet,227915,c8df2ff6e5390750fcbbf025bc03e020033348f7b001d18f6be290d1de37c43d
outputs/ownership_persistence/start_group_contrasts.csv,606,02d9e3422427ba3153abc12a4625aa683e9b49a03dd18477704527a6436109f6
outputs/ownership_persistence/summary.json,2198,cdebdacbbb0a48b8e0641b818e4d6a6db96feff418537cf45666921d7513396b
outputs/ownership_persistence/transition_summary.csv,2059,eed5a4baae19c32edab32a1c871e56fff1f3c80dd3d4f83604c2576f5b2a1be4
outputs/pseudo_edge_control/README.md,3412,e520a3d784a69457e6152a1e97f9c38744718b5a7b54e60e8e33a662193e9ab8
outputs/pseudo_edge_control/contrasts.csv,1341,98781a73f459ecdde2c1400110356e60e367f3378414520c73f80e9ed142886c
outputs/pseudo_edge_control/joint_on_vs_off_target.csv,453,a47500e22afa5d4a2fcc68e4cd1b96132fd9759e7c3bfde942a6305a8434554d
outputs/pseudo_edge_control/observed_exposure_models.csv,856,71fa83a0af8a559d93619a88df919f45e84af9a05fc996e2c10e2d44199e0709
outputs/pseudo_edge_control/permutation_null.csv,964007,24e408a4a8f00267d4bc06d5fe3e807a7eee89dd720d572e7954f70e0d75eb31
outputs/pseudo_edge_control/permutation_null_summary.csv,2146,fc5418de85ee08e38d9d158a265f19872336523f0d6215002f4190ec391f1f7d
outputs/pseudo_edge_control/summary.json,11502,7bc6744fc05f9f8d01fd306d615ea42a1e53967dbed433be65177206d410b44b
outputs/response_ownership/first_channel_summary.csv,402,0b5b23fe5f8e62c18d81cdf99e1f7fa3766c90960b2aabf073f528edef73ef38
outputs/response_ownership/first_owner_summary.csv,679,149ddf89e83e15f3e9bd70e27cc7ad42029c50b790a4dcac2a187a1caf95b038
outputs/response_ownership/first_response_ownership.parquet,148524,2b797dfaf0de8c5d0af1aba8feb3250a62f84bd0ba19a8d601b8bc2d4498db3a
outputs/response_ownership/ownership_descriptive_leave_one_out.csv,181553,824c7a8549bc81cd2a51cb9b0ef6d5d2b16bae3ef99fdcca3d8c3d6adea44676
outputs/response_ownership/ownership_descriptive_leave_one_out_summary.csv,1117,414902b0a8059863c34b8d6d4adc48144fe7c84b2709347b7d6feba42e3aa8dd
outputs/response_ownership/ownership_route_48h.parquet,119376,b5ed3687d823a5ccf417e02673d2d2f480ba1d12d387043160f74a1d187e91e3
outputs/response_ownership/ownership_route_48h_summary.csv,373,d94e7da1774dc3733977010682536d6c8a35725ad6afe59f09eb36ed5aa582b4
outputs/response_ownership/ownership_route_clustered_model.csv,839,7d945cba2c8ddcae4ec3ad3208a4150840ec0fbf37e3e4a3a8cda3cf8c19c5b7
outputs/response_ownership/ownership_route_leave_one_out.csv,212683,d02ce527fa8f50a74e7308f9098b81087181e64c5300633c8765024188f4eb12
outputs/response_ownership/ownership_route_leave_one_out_summary.csv,1089,424767021f6d032a618fc66642ae7686eafbbfb2f61dfc8923a5accf366152d6
outputs/review_collision/audit_packets/coder_A_blinded.csv,724319,763bb5593a86f74a71039d23ff09df3bd33ffbbf751a2c67342cae5efc906014
outputs/review_collision/audit_packets/coder_B_blinded.csv,724319,951ab6d7cb7c296a32a7ddd1690fe50b4ad15bfb58a306fe6bdb02e73d6cc637
outputs/review_collision/manifest.json,1727,cc97f69faa968a834f48e2db1b13e374bbf22dbad57ac99a6e79ad4ac5d9a5af
outputs/review_collision/product_pair_concentration.csv,388,3ec85304ec054ae8a5f5e9c2c4cf7a85d3aa40ca1df9ef7b95854f216f8f8b87
outputs/review_collision/quality_and_sampling_summary.json,4129,f9aebad89aa82079910c6d300ea0bae4730a6eaa667526149aabed980f21d93f
outputs/review_collision/repo_concentration.csv,3368,8825f9fec972161e78cd467d750ef07e9824b476518202d3c309b88014a132f2
outputs/review_request_context/last_pretrigger_review_request.parquet,146348,bc6ce219499048bf66fdd2cdb75238b94d9393412565ed7f69be5b2478be61a8
outputs/review_request_context/last_requester_by_trigger_source.csv,441,7566ce4744bffe1750862c3d1a5da545822a72cdbdd7e0cff25bc3cced66270d
outputs/review_request_context/last_requester_role_summary.csv,210,0a9022f3fe0f2feb5ac5a8a69c481ddd95ff8913264e53472057fa34df01ea31
outputs/review_request_context/pretrigger_request_event_roles.csv,161,94251bad0b0560c3db501793a2b91ded9a8d7ea77347be6682563b3ec127293a
outputs/review_request_context/validation.json,768,d05a488cbed2c5b4e5a2a7312799d115a8f44ba47d3843830a48d9571856ba3d
outputs/rq3_extensions/edge_class_contrasts.csv,1203,05527c8d3c39d19d40aedbed53f6a48ddb36d4de9ef0d0ab1208d3ceda48d4cc
outputs/rq3_extensions/hazard_profile_by_bin.csv,939,e475f6d04bf83b3d65d5d75dec264a2565a2ddd44bfb2c165bc5190fe73b71a2
outputs/rq3_extensions/history_moderation_robustness.csv,477,f5f7eeff178b7b8f6f423fa0d1ae69c7e84045ec2047ecc3a3b0abcc59bbd1bf
outputs/rq3_extensions/history_moderation_test.csv,431,6fd5c05e07eefee1f127592735e3d668735f554484e313110adbd396548fc0e9
outputs/rq3_extensions/summary.json,2396,da6b64cf9294ca53fcd33147061fca443e315552b87afea51682116cfeee2e2b
outputs/rq3_extensions/whole_population_hazard.csv,1474,fc9c977c445d5a950f7a9231e1e23c679c920764845e7e6eaab73bda762376e8
outputs/rq3_landmark_selection/README.md,4406,493925d394bbdb8efd2e712c16932feb4877b731d89d0b438f76bc3f4bc2b130
outputs/rq3_landmark_selection/selection_ordered_landmarks.csv,2525,162cfcf035465df724607fcf08883ef4d2bffcbac99ff2d9f5056a5415e54837
outputs/rq3_landmark_selection/selection_raw_contingency.csv,1439,453ec650db63b70f47685b4fe149531585a3e41d826580b132b2d1eb7e000b59
outputs/rq3_landmark_selection/sequential_landmark_estimates.csv,13520,cfbfe8ac5f4e589bba3759e4c8c55b5fa93846ea62179ad80ed3d7d6e965563c
outputs/rq3_landmark_selection/standardised_risk_difference.csv,545,4a529946c6b4c60aa7abdd23c5e84300a4913b9daf6bbb488eb22ef7e6e33f20
outputs/rq3_landmark_selection/summary.json,9366,6c1f11881dd4ef811e018d5972594bd2262eec16cd11aecb83a24d2bf0776be0
outputs/rq3_landmark_selection/whole_population_hazards.csv,2031,38324733d709b8545606b4012c8a806997ae7541ced639225b26b5f128395cef
outputs/rq4_run.log,2023,24f7c2166c0475668b9880be54b9116d9e29917cb0ca7b16046a0bbf04bda559
outputs/sample_flow/sample_flow.csv,4738,f901bf6da636f60d5cd700b5666eb13768842da057dde0988d14238462794ad2
outputs/sample_flow/summary.json,11620,14284549e03897ddba6b035b21d5416e9a80e8e607510e8a253275acda289bfe
outputs/tables/agent_counts.csv,158,7697350cb37b2585cc94c1a6eafbec558fa2c930ed984cdae01458fa83f1114d
outputs/tables/data_quality.json,1305,af42502e08d82b2879617707d07fc9c66a2c015a7c96e842846da83f788a1da0
outputs/tables/dataset_feature_dictionary.csv,7932,83114801f211d836865cce15161c12e6f60ab69f3b634c573e83b9bfa36edc26
outputs/tables/dataset_full_join_quality.csv,330,ea63bbe92ec4c17251a2fe0fd5e8cdcfa16d4f84c5bab40f54861e3f8b01ed48
outputs/tables/dataset_join_coverage.csv,652,d510a93a6b0306e45d6ec6890cd803d9cb5363cc0a7c06dcb38789e0be9db95a
outputs/tables/dataset_table_inventory.csv,2339,1c8b7785be9c380989d89d61f15804945ac229467f538d852f47049ce5a5ab65
outputs/tables/direct_continuity_composition.csv,1485,038a1ad3d94e06aafec594a8312f5bf0076826c96b0332944147df1586cace1e
outputs/tables/direct_continuity_funnel.csv,420,89b2da414a73aab5617b9150aba84aabf534c5489926953f4a7cde82cc39979a
outputs/tables/direct_continuity_screen_diagnostic.csv,1054,1b7d8e9243a60df8dd40c3ce2bca2a84ed090030115caa9f847e4dfb1f146a3f
outputs/tables/direct_continuity_threshold_sensitivity.csv,450,e21065ca963367892334d55c53a3f938259d21516cf49e0459b18f323dbad5c3
outputs/tables/e1_contributor_continuity.csv,989,296adc63cb174cd516fef5c9e98ca83a3564471267ea5df37c6df6e3295f46f7
outputs/tables/e1_temporal_validation.csv,152,43ebb486aa8be27e445186cbf8c007ee449e26256b7b1c1d81543b8ac5edfee5
outputs/tables/transition_taxonomy_distribution.csv,1579,692d3a12a2f5fe2103c8596fb020e3a6255673f1bfd0b3b1239bfe42677bc529
outputs/tables/transition_taxonomy_recovery.csv,685,a021d139e036114bd831ac3c75dc67febf96fd46c4be615dc516021d1f15a961
outputs/tables/transition_taxonomy_within_repo_lpm.csv,4085,d33e687b23e930eb5131458d6910bf36c19cc5ee22edb2ffe375c0c37cb83743
outputs/tables/validation.json,608,de060530f2dacd5cbbd310d2c589c8d0b16e83105e116d26b932f02ffda45f2d
outputs/tables/validation_rq2_recomputation.csv,553,5fb46bd978d835d47d2e8ad8b2ffa236551ac5477d2e60ce37415d2705013d6b
outputs/tables/validation_rq3_recomputation.csv,839,dbd4cd537ca113561da839b9aa5e5079e030273c4d55e774292e07bd943d633f
outputs/task_context_interaction/answer_rate_cells.csv,675,5a6e7cd9c7490e255190bb8a4bcb68db2cb00476e574e6385698f81901eb30ef
outputs/task_context_interaction/interaction_models.csv,1185,9b102c56d6ac0e1fd3f22bcaa18d659917c607f7eaac8d27df0e8ae41d015e26
outputs/task_context_interaction/label_shuffle_test.csv,203,5cf373fa3d6fe50edf025b6380d282b02892b62fe21e50763b26ff7f2f57b09e
outputs/task_context_interaction/leave_one_repository_out.csv,1055,1a8bbdbe8a34a13cf31fba6bc42e9e930099c5851386f3dd98d0bd9aa39676f9
outputs/task_context_interaction/summary.json,1103,e4476c2d8ea9bc6aa7e8b7be2f0b6dc37bd5a63fda03fa403ee7ecc56c14e95c
outputs/task_label_validation/coder_a_blinded.csv,499595,24b8b812be8b90c62bff794b0ace7c2e2a2057bed332bcb6e14d7a7da4d07be4
outputs/task_label_validation/coder_b_blinded.csv,499595,24b8b812be8b90c62bff794b0ace7c2e2a2057bed332bcb6e14d7a7da4d07be4
outputs/task_label_validation/packet_metadata.json,422,aa2bfde47d2bf3e5e9b3cc0d9298cbfe325753f0a27251bf715d3e43afcf4fd0
outputs/task_label_validation/sampling_summary.csv,1130,6020609bb0447728c83fc958f07d403372daa37650b3fa6000289914ac33e994
outputs/user_account_automation/account_machine_likeness_scores.csv,23049,366d00423d83adffa02e689f3566ad508f64021828a06a20dbddfc52b1fb1cfb
outputs/user_account_automation/addressed_edge_contrast_after_dropping_flagged.csv,926,1e31e3cbad1c8fb11d2cc6cabde61c20bfcd902d8dc564aa2926a69f29c50ace
outputs/user_account_automation/addressed_edge_contrast_by_reply_content.csv,1536,bc42da8a9ed49bbc0733a013352d992df1e00721ba6b6cc2eb80959ccec83e54
outputs/user_account_automation/addressed_edge_reply_classification.csv,30539,f489829428ded5a4c2ae9570de00c0b3097ca4b1218a30d41129e0ef02bf60f5
outputs/user_account_automation/addressed_edge_text_repetition.csv,17857,88b6a673b1d0794a32c77c63de3a9951a924cf31118354a826f363459a1433df
