failed_id,successor_id,repo_url,transition_mode,prior_agent,current_agent,same_contributor,changed_agent,days_to_successor,shared_files,shared_non_generic_files,example_shared_file,recovered_within_30d,failed_prs_per_successor,prior_title,successor_title,prior_url,successor_url,path_type,manual_same_task,manual_intentional_handoff,manual_confidence,manual_note
3530487584,3631547957,https://api.github.com/repos/homeassistant-ai/ha-mcp,same contributor / different agent,OpenAI_Codex,Claude_Code,True,True,0.9662847222222222,1,1,src/ha_mcp/tools/registry.py,True,2,test: move quick service action tests into unit suite,feat: Add dashboard management tools for Lovelace UI,https://github.com/homeassistant-ai/ha-mcp/pull/24,https://github.com/homeassistant-ai/ha-mcp/pull/75,non_generic,,,,
3552416183,3553619322,https://api.github.com/repos/github/gh-aw,same contributor / different agent,Claude_Code,Copilot,True,True,0.8464930555555555,1,1,pkg/parser/github.go,True,2,Add debug logging to 5 core workflow processing files,Standardize repository access with cached implementation,https://github.com/github/gh-aw/pull/2418,https://github.com/github/gh-aw/pull/2519,non_generic,,,,
3643867079,3663124452,https://api.github.com/repos/archestra-ai/archestra,same contributor / different agent,OpenAI_Codex,Cursor,True,True,5.811331018518518,1,1,.github/workflows/platform-linting-and-tests.yml,True,1,chore: slim e2e ci image,fix: address MCP gateway session issues,https://github.com/archestra-ai/archestra/pull/1194,https://github.com/archestra-ai/archestra/pull/1241,non_generic,,,,
3647864868,3711050714,https://api.github.com/repos/archestra-ai/archestra,same contributor / different agent,OpenAI_Codex,Cursor,True,True,18.90898148148148,2,2,platform/helm/archestra/tests/archestra_platform_deployment_test.yaml,False,2,feat: helm chart - allow configuring deployment strategy + `imagePullPolicy`,Investigate ingress tf fix,https://github.com/archestra-ai/archestra/pull/1202,https://github.com/archestra-ai/archestra/pull/1476,non_generic,,,,
3886917163,3907630575,https://api.github.com/repos/567-labs/instructor,same contributor / different agent,Cursor,OpenAI_Codex,True,True,3.975763888888889,1,1,instructor/core/retry.py,True,7,Qwen3 VL tool_choice error,[codex] docs+examples split from mode-registry refactor,https://github.com/567-labs/instructor/pull/2051,https://github.com/567-labs/instructor/pull/2060,non_generic,,,,
3911267045,3917007078,https://api.github.com/repos/DannyMac180/ace-platform,same contributor / different agent,Claude_Code,OpenAI_Codex,True,True,1.715462962962963,1,1,.beads/issues.jsonl,True,1,Fix 2 docs P3 issues: search and deployment guide,[codex] fix webhook retry status,https://github.com/DannyMac180/ace-platform/pull/119,https://github.com/DannyMac180/ace-platform/pull/129,non_generic,,,,
3209648331,3211937335,https://api.github.com/repos/mochilang/mochi,same contributor / same agent,OpenAI_Codex,OpenAI_Codex,True,False,0.2875231481481481,1,0,tests/machine/x/pascal/README.md,True,1,Update Pascal compiler checklist,Add Pascal compiler tests and outputs,https://github.com/mochilang/mochi/pull/6127,https://github.com/mochilang/mochi/pull/6408,generic_only,,,,
3289777946,3339691062,https://api.github.com/repos/LuckyOne7777/LLM-Trading-Lab,same contributor / same agent,OpenAI_Codex,OpenAI_Codex,True,False,14.34261574074074,1,0,requirements.txt,False,4,Add Docker setup,Add Stooq fallback data source for price downloads,https://github.com/LuckyOne7777/LLM-Trading-Lab/pull/26,https://github.com/LuckyOne7777/LLM-Trading-Lab/pull/35,generic_only,,,,
3297853285,3472314929,https://api.github.com/repos/microsoft/aspire,same contributor / same agent,Copilot,Copilot,True,False,1.574236111111111,1,0,extension/yarn.lock,True,2,Add workflow to automatically upgrade extension npm dependencies,Fix secret prompts not rendering as password fields in VS Code extension,https://github.com/microsoft/aspire/pull/10856,https://github.com/microsoft/aspire/pull/11768,generic_only,,,,
3481789766,3527836947,https://api.github.com/repos/AzureAD/microsoft-identity-web,same contributor / same agent,Copilot,Copilot,True,False,8.292754629629629,1,0,tests/DevApps/SidecarAdapter/typescript/package-lock.json,True,1,Add TypeScript Sidecar Adapter sample demonstrating client-server authentication,Implement binding for ExtraHeaderParameters and ExtraQueryParameters in BindableDownstreamApiOptions,https://github.com/AzureAD/microsoft-identity-web/pull/3520,https://github.com/AzureAD/microsoft-identity-web/pull/3563,generic_only,,,,
3568907498,3787433804,https://api.github.com/repos/microsoft/coe-starter-kit,same contributor / same agent,Copilot,Copilot,True,False,27.03599537037037,1,0,CenterofExcellenceResources/Release/Collateral/CoEStarterKit/readme.md,False,6,Add troubleshooting documentation for Power BI embedded apps after CoE upgrade,Add documentation for unmanaged layer removal during upgrades,https://github.com/microsoft/coe-starter-kit/pull/10407,https://github.com/microsoft/coe-starter-kit/pull/10669,generic_only,,,,
3583962940,3672538290,https://api.github.com/repos/flowglad/flowglad,same contributor / same agent,OpenAI_Codex,OpenAI_Codex,True,False,23.800300925925924,1,0,README.md,True,1,Codex/migrate package manager from pnpm to bun,Add examples section to README,https://github.com/flowglad/flowglad/pull/699,https://github.com/flowglad/flowglad/pull/843,generic_only,,,,
3589469501,3589584913,https://api.github.com/repos/xero/text0wnz,same contributor / same agent,Copilot,Copilot,True,False,0.024421296296296295,1,0,package-lock.json,False,1,[WIP] Update unit tests after adding getPos method,Add unit test coverage for previously untested server and client functions,https://github.com/xero/text0wnz/pull/100,https://github.com/xero/text0wnz/pull/101,generic_only,,,,
3658071674,3671479844,https://api.github.com/repos/homebridge/homebridge-config-ui-x,same contributor / same agent,Copilot,Copilot,True,False,2.2105208333333333,1,0,ui/package-lock.json,True,2,Fix child bridge dropdown hidden for platform plugins with multiple instances,Increase npm registry timeout from 10s to 30s,https://github.com/homebridge/homebridge-config-ui-x/pull/2648,https://github.com/homebridge/homebridge-config-ui-x/pull/2656,generic_only,,,,
3769831155,3774240752,https://api.github.com/repos/EvolvingLMMs-Lab/OneVision-Encoder,same contributor / same agent,Copilot,Copilot,True,False,1.8232291666666667,1,0,README.md,True,1,"Update README: Replace Datasets link with Data Card, add storage notice",Translate all Chinese comments to English,https://github.com/EvolvingLMMs-Lab/OneVision-Encoder/pull/38,https://github.com/EvolvingLMMs-Lab/OneVision-Encoder/pull/48,generic_only,,,,
3845515128,3924005233,https://api.github.com/repos/cursor/plugins,same contributor / same agent,Cursor,Cursor,True,False,1.237048611111111,1,0,README.md,False,5,Audit plugin prompt capture,Plugin name casing frontend,https://github.com/cursor/plugins/pull/2,https://github.com/cursor/plugins/pull/12,generic_only,,,,
3878766309,3915609692,https://api.github.com/repos/microsoft/finops-toolkit,same contributor / same agent,Copilot,Copilot,True,False,9.042361111111111,1,0,docs-mslearn/toolkit/changelog.md,True,1,Fix collapsed nextstepaction blocks in MS Learn docs,Fix incorrect PriceSheet export dataset version to 2023-05-01,https://github.com/microsoft/finops-toolkit/pull/1960,https://github.com/microsoft/finops-toolkit/pull/1974,generic_only,,,,
3887135419,3912024672,https://api.github.com/repos/shanselman/toasty,same contributor / same agent,Copilot,Copilot,True,False,0.07950231481481482,1,0,README.md,False,9,Add sessionStart hook support for copilot --resume compatibility,Add Windows Package Manager (winget) manifest files,https://github.com/shanselman/toasty/pull/33,https://github.com/shanselman/toasty/pull/39,generic_only,,,,
3888092997,3904169144,https://api.github.com/repos/RustPython/RustPython,same contributor / same agent,Copilot,Copilot,True,False,1.8870138888888888,1,0,Cargo.lock,True,1,Fix getrandom 0.4.0 upgrade compatibility by updating mt19937 to v3.3.0,Upgrade all cranelift-* packages to 0.128.3 in Cargo.toml,https://github.com/RustPython/RustPython/pull/6971,https://github.com/RustPython/RustPython/pull/7017,generic_only,,,,
3906824472,3916670525,https://api.github.com/repos/microsoft/vscode-languageserver-node,same contributor / same agent,Copilot,Copilot,True,False,0.0013657407407407407,1,0,package-lock.json,True,1,Always pull diagnostics on didOpen even if document is already known via tab,"Fix LanguageClient.start() mutating serverOptions, erasing .env on restart",https://github.com/microsoft/vscode-languageserver-node/pull/1719,https://github.com/microsoft/vscode-languageserver-node/pull/1722,generic_only,,,,
3954454760,4040956972,https://api.github.com/repos/SillyTavern/SillyTavern,same contributor / same agent,Copilot,Copilot,True,False,10.497511574074073,1,0,package-lock.json,True,1,Migrate ESLint v8 → v10 with flat config,Implement extension manifest hooks for lifecycle events,https://github.com/SillyTavern/SillyTavern/pull/5183,https://github.com/SillyTavern/SillyTavern/pull/5261,generic_only,,,,
3060716964,3065205042,https://api.github.com/repos/calcom/cal.com,same contributor / same agent,Devin,Devin,True,False,1.4449189814814813,1,1,packages/features/data-table/components/DataTable.tsx,True,2,feat: implement div-based table with three-section approach for pinned columns,feat(calendar): add error tracking with attempts to SelectedCalendar,https://github.com/calcom/cal.com/pull/21282,https://github.com/calcom/cal.com/pull/21326,non_generic,,,,
3127225454,3127256493,https://api.github.com/repos/charlesvestal/extending-move,same contributor / same agent,OpenAI_Codex,OpenAI_Codex,True,False,0.009525462962962963,3,3,move-webserver.py,False,2,Add Drift synth editing interface,Add NexusUI synth knob layout,https://github.com/charlesvestal/extending-move/pull/80,https://github.com/charlesvestal/extending-move/pull/84,non_generic,,,,
3135311551,3135331687,https://api.github.com/repos/luminal-ai/luminal,same contributor / same agent,OpenAI_Codex,OpenAI_Codex,True,False,0.009618055555555555,20,20,crates/luminal_cuda/src/binary.rs,True,2,Implement PyTorch-style expand,Implement normalize op,https://github.com/luminal-ai/luminal/pull/105,https://github.com/luminal-ai/luminal/pull/107,non_generic,,,,
3156002023,3158797077,https://api.github.com/repos/brainstormforce/all-in-one-schemaorg-rich-snippets,same contributor / same agent,OpenAI_Codex,OpenAI_Codex,True,False,0.7689004629629629,1,1,admin/index.php,False,1,Fix analytics opt-in box width,Reorder analytics section,https://github.com/brainstormforce/all-in-one-schemaorg-rich-snippets/pull/198,https://github.com/brainstormforce/all-in-one-schemaorg-rich-snippets/pull/202,non_generic,,,,
3297611390,3323791617,https://api.github.com/repos/MetrolistGroup/Metrolist,same contributor / same agent,Cursor,Cursor,True,False,8.187199074074075,1,1,Metrolist,False,1,Update player background and miniplayer encapsulation,Revert commit excluding strings,https://github.com/MetrolistGroup/Metrolist/pull/1185,https://github.com/MetrolistGroup/Metrolist/pull/1297,non_generic,,,,
3370962560,3433790170,https://api.github.com/repos/mfat/sshpilot,same contributor / same agent,OpenAI_Codex,OpenAI_Codex,True,False,14.75310185185185,1,1,packaging/macos/build_app.sh,True,3,Add architecture-specific macOS build scripts,Address review feedback for shortcut overrides,https://github.com/mfat/sshpilot/pull/162,https://github.com/mfat/sshpilot/pull/378,non_generic,,,,
3506639193,3507198249,https://api.github.com/repos/codenameone/CodenameOne,same contributor / same agent,OpenAI_Codex,OpenAI_Codex,True,False,0.060127314814814814,2,2,.github/workflows/scripts-android.yml,True,2,Add Android sample test and emulator screenshot workflow,Add Android instrumentation test execution to CI,https://github.com/codenameone/CodenameOne/pull/3959,https://github.com/codenameone/CodenameOne/pull/3961,non_generic,,,,
3634739399,3634962004,https://api.github.com/repos/github/gh-aw,same contributor / same agent,Copilot,Copilot,True,False,0.008958333333333332,1,1,Makefile,True,1,Fix make lint to auto-install dependencies,Add integration tests for playwright MCP configuration across all engines,https://github.com/github/gh-aw/pull/4216,https://github.com/github/gh-aw/pull/4219,non_generic,,,,
3677695654,3698189574,https://api.github.com/repos/samanhappy/mcphub,same contributor / same agent,Copilot,Copilot,True,False,2.252083333333333,2,1,package.json,True,1,fix: Update next from 15.5.0 to 15.5.6 to fix Dependabot alert #29,[WIP] Update auth0/node-jws to version 3.2.3 or 4.0.1,https://github.com/samanhappy/mcphub/pull/460,https://github.com/samanhappy/mcphub/pull/482,non_generic,,,,
3737724424,3741839411,https://api.github.com/repos/web-infra-dev/midscene,same contributor / same agent,OpenAI_Codex,OpenAI_Codex,True,False,0.9699652777777777,1,1,packages/core/src/index.ts,True,1,Expose _reportHTMLContent in core exports,Export AiActOptions type for agent integration,https://github.com/web-infra-dev/midscene/pull/1608,https://github.com/web-infra-dev/midscene/pull/1617,non_generic,,,,
3840512352,3887075233,https://api.github.com/repos/getsentry/sentry-docs,same contributor / same agent,Claude_Code,Claude_Code,True,False,2.7805555555555554,1,1,app/[[...path]]/page.tsx,False,1,fix: Resolve serverless runtime errors for mdx-bundler and esbuild,fix(nextjs): Use dynamic imports for API page components,https://github.com/getsentry/sentry-docs/pull/16109,https://github.com/getsentry/sentry-docs/pull/16240,non_generic,,,,
3934966354,3935039426,https://api.github.com/repos/github/gh-aw,same contributor / same agent,Copilot,Copilot,True,False,0.01630787037037037,1,1,pkg/workflow/compiler_safe_outputs_job.go,True,2,[WIP] Update compiler for safe_outputs job conditions,Add `fallback-as-issue` field to disable PR creation fallback,https://github.com/github/gh-aw/pull/15273,https://github.com/github/gh-aw/pull/15276,non_generic,,,,
3980994613,4000366989,https://api.github.com/repos/mlflow/mlflow,same contributor / same agent,Copilot,Copilot,True,False,3.1347800925925924,14,14,mlflow/server/js/package.json,False,4,"Add ""Try it"" tab to AI Gateway endpoint usage modal",Fix job stuck in RUNNING state when unexpected error occurs in `_exec_job`,https://github.com/mlflow/mlflow/pull/21086,https://github.com/mlflow/mlflow/pull/21203,non_generic,,,,
3988659823,4000366989,https://api.github.com/repos/mlflow/mlflow,same contributor / same agent,Copilot,Copilot,True,False,1.9742824074074072,1,1,.github/workflows/autoformat.yml,False,4,Use `make rsthtml` instead of `make dummy` in autoformat workflow to properly update API inventory,Fix job stuck in RUNNING state when unexpected error occurs in `_exec_job`,https://github.com/mlflow/mlflow/pull/21132,https://github.com/mlflow/mlflow/pull/21203,non_generic,,,,
4001014637,4045947473,https://api.github.com/repos/trezor/trezor-suite,same contributor / same agent,Copilot,Copilot,True,False,8.123599537037038,1,1,package.json,False,1,fix(connect): restore legacyResults in getFeatures fixture for nightly pipeline compatibility,Fix duplicate standard wallet on device reconnect,https://github.com/trezor/trezor-suite/pull/25550,https://github.com/trezor/trezor-suite/pull/25764,non_generic,,,,
