pair_id,treated_repo,control_repo,onset_month,event_month,log_pr_difference,pr_count_difference,merged_count_difference,baseline_log_pr_difference,baseline_pr_count_difference,baseline_merged_count_difference,log_pr_did,pr_count_did,merged_count_did
16,https://api.github.com/repos/pydantic/pydantic-ai,https://api.github.com/repos/SciML/NonlinearSolve.jl,2025-11-01 00:00:00+00:00,0,-0.47000362924573547,-3.0,-5.0,0.4054651081081645,1.0,0.0,-0.8754687373539,-4.0,-5.0
16,https://api.github.com/repos/pydantic/pydantic-ai,https://api.github.com/repos/SciML/NonlinearSolve.jl,2025-11-01 00:00:00+00:00,1,-0.6190392084062235,-6.0,-10.0,0.4054651081081645,1.0,0.0,-1.024504316514388,-7.0,-10.0
16,https://api.github.com/repos/pydantic/pydantic-ai,https://api.github.com/repos/SciML/NonlinearSolve.jl,2025-11-01 00:00:00+00:00,2,0.2876820724517808,5.0,-2.0,0.4054651081081645,1.0,0.0,-0.1177830356563837,4.0,-2.0
16,https://api.github.com/repos/pydantic/pydantic-ai,https://api.github.com/repos/SciML/NonlinearSolve.jl,2025-11-01 00:00:00+00:00,3,0.2076393647782444,3.0,-3.0,0.4054651081081645,1.0,0.0,-0.1978257433299201,2.0,-3.0
17,https://api.github.com/repos/pythonitalia/pycon,https://api.github.com/repos/Shopify/roast,2025-11-01 00:00:00+00:00,-3,-0.2231435513142097,-1.0,-2.0,0.0,0.0,0.0,-0.2231435513142097,-1.0,-2.0
17,https://api.github.com/repos/pythonitalia/pycon,https://api.github.com/repos/Shopify/roast,2025-11-01 00:00:00+00:00,-2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17,https://api.github.com/repos/pythonitalia/pycon,https://api.github.com/repos/Shopify/roast,2025-11-01 00:00:00+00:00,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,https://api.github.com/repos/pythonitalia/pycon,https://api.github.com/repos/Shopify/roast,2025-11-01 00:00:00+00:00,0,-0.2876820724517808,-1.0,0.0,0.0,0.0,0.0,-0.2876820724517808,-1.0,0.0
17,https://api.github.com/repos/pythonitalia/pycon,https://api.github.com/repos/Shopify/roast,2025-11-01 00:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,https://api.github.com/repos/pythonitalia/pycon,https://api.github.com/repos/Shopify/roast,2025-11-01 00:00:00+00:00,2,1.791759469228055,10.0,6.0,0.0,0.0,0.0,1.791759469228055,10.0,6.0
17,https://api.github.com/repos/pythonitalia/pycon,https://api.github.com/repos/Shopify/roast,2025-11-01 00:00:00+00:00,3,2.1972245773362196,8.0,3.0,0.0,0.0,0.0,2.1972245773362196,8.0,3.0
18,https://api.github.com/repos/stacklok/toolhive,https://api.github.com/repos/cockroachdb/cockroach,2025-11-01 00:00:00+00:00,-3,0.0,0.0,1.0,0.4795730802618863,16.0,14.0,-0.4795730802618863,-16.0,-13.0
18,https://api.github.com/repos/stacklok/toolhive,https://api.github.com/repos/cockroachdb/cockroach,2025-11-01 00:00:00+00:00,-2,-0.4054651081081644,-2.0,-4.0,0.4795730802618863,16.0,14.0,-0.8850381883700507,-18.0,-18.0
18,https://api.github.com/repos/stacklok/toolhive,https://api.github.com/repos/cockroachdb/cockroach,2025-11-01 00:00:00+00:00,-1,0.4795730802618863,16.0,14.0,0.4795730802618863,16.0,14.0,0.0,0.0,0.0
18,https://api.github.com/repos/stacklok/toolhive,https://api.github.com/repos/cockroachdb/cockroach,2025-11-01 00:00:00+00:00,0,2.4423470353692043,42.0,37.0,0.4795730802618863,16.0,14.0,1.962773955107318,26.0,23.0
18,https://api.github.com/repos/stacklok/toolhive,https://api.github.com/repos/cockroachdb/cockroach,2025-11-01 00:00:00+00:00,1,0.0,0.0,2.0,0.4795730802618863,16.0,14.0,-0.4795730802618863,-16.0,-12.0
18,https://api.github.com/repos/stacklok/toolhive,https://api.github.com/repos/cockroachdb/cockroach,2025-11-01 00:00:00+00:00,2,-0.35139788683788886,-8.0,-7.0,0.4795730802618863,16.0,14.0,-0.8309709670997751,-24.0,-21.0
18,https://api.github.com/repos/stacklok/toolhive,https://api.github.com/repos/cockroachdb/cockroach,2025-11-01 00:00:00+00:00,3,0.9231636111619168,44.0,42.0,0.4795730802618863,16.0,14.0,0.44359053090003053,28.0,28.0
19,https://api.github.com/repos/Arbuzov/home_assistant_delonghi_primadonna,https://api.github.com/repos/herbie-fp/herbie,2025-09-01 00:00:00+00:00,-3,0.5187937934151678,17.0,20.0,0.4353180712578455,6.0,5.0,0.08347572215732235,11.0,15.0
19,https://api.github.com/repos/Arbuzov/home_assistant_delonghi_primadonna,https://api.github.com/repos/herbie-fp/herbie,2025-09-01 00:00:00+00:00,-2,-0.16705408466316607,-2.0,-1.0,0.4353180712578455,6.0,5.0,-0.6023721559210116,-8.0,-6.0
19,https://api.github.com/repos/Arbuzov/home_assistant_delonghi_primadonna,https://api.github.com/repos/herbie-fp/herbie,2025-09-01 00:00:00+00:00,-1,0.4353180712578455,6.0,5.0,0.4353180712578455,6.0,5.0,0.0,0.0,0.0
19,https://api.github.com/repos/Arbuzov/home_assistant_delonghi_primadonna,https://api.github.com/repos/herbie-fp/herbie,2025-09-01 00:00:00+00:00,0,-1.945910149055313,-12.0,-9.0,0.4353180712578455,6.0,5.0,-2.3812282203131585,-18.0,-14.0
19,https://api.github.com/repos/Arbuzov/home_assistant_delonghi_primadonna,https://api.github.com/repos/herbie-fp/herbie,2025-09-01 00:00:00+00:00,1,0.0,0.0,0.0,0.4353180712578455,6.0,5.0,-0.4353180712578455,-6.0,-5.0
19,https://api.github.com/repos/Arbuzov/home_assistant_delonghi_primadonna,https://api.github.com/repos/herbie-fp/herbie,2025-09-01 00:00:00+00:00,2,0.0,0.0,0.0,0.4353180712578455,6.0,5.0,-0.4353180712578455,-6.0,-5.0
19,https://api.github.com/repos/Arbuzov/home_assistant_delonghi_primadonna,https://api.github.com/repos/herbie-fp/herbie,2025-09-01 00:00:00+00:00,3,0.0,0.0,0.0,0.4353180712578455,6.0,5.0,-0.4353180712578455,-6.0,-5.0
20,https://api.github.com/repos/misskey-dev/misskey,https://api.github.com/repos/QL-Win/QuickLook,2025-11-01 00:00:00+00:00,-3,0.2231435513142097,1.0,-1.0,0.4054651081081646,3.0,2.0,-0.1823215567939549,-2.0,-3.0
20,https://api.github.com/repos/misskey-dev/misskey,https://api.github.com/repos/QL-Win/QuickLook,2025-11-01 00:00:00+00:00,-2,-0.2876820724517808,-1.0,0.0,0.4054651081081646,3.0,2.0,-0.6931471805599454,-4.0,-2.0
20,https://api.github.com/repos/misskey-dev/misskey,https://api.github.com/repos/QL-Win/QuickLook,2025-11-01 00:00:00+00:00,-1,0.4054651081081646,3.0,2.0,0.4054651081081646,3.0,2.0,0.0,0.0,0.0
20,https://api.github.com/repos/misskey-dev/misskey,https://api.github.com/repos/QL-Win/QuickLook,2025-11-01 00:00:00+00:00,0,0.0,0.0,-3.0,0.4054651081081646,3.0,2.0,-0.4054651081081646,-3.0,-5.0
20,https://api.github.com/repos/misskey-dev/misskey,https://api.github.com/repos/QL-Win/QuickLook,2025-11-01 00:00:00+00:00,1,1.0986122886681096,4.0,2.0,0.4054651081081646,3.0,2.0,0.693147180559945,1.0,0.0
20,https://api.github.com/repos/misskey-dev/misskey,https://api.github.com/repos/QL-Win/QuickLook,2025-11-01 00:00:00+00:00,2,-0.916290731874155,-3.0,-3.0,0.4054651081081646,3.0,2.0,-1.3217558399823197,-6.0,-5.0
20,https://api.github.com/repos/misskey-dev/misskey,https://api.github.com/repos/QL-Win/QuickLook,2025-11-01 00:00:00+00:00,3,-0.4054651081081645,-1.0,0.0,0.4054651081081646,3.0,2.0,-0.8109302162163291,-4.0,-2.0
21,https://api.github.com/repos/projectcalico/calico,https://api.github.com/repos/dotnet/android-libraries,2025-11-01 00:00:00+00:00,-3,-0.11778303565638382,-1.0,0.0,-0.25131442828090633,-2.0,-1.0,0.13353139262452252,1.0,1.0
21,https://api.github.com/repos/projectcalico/calico,https://api.github.com/repos/dotnet/android-libraries,2025-11-01 00:00:00+00:00,-2,0.15415067982725827,1.0,3.0,-0.25131442828090633,-2.0,-1.0,0.4054651081081646,3.0,4.0
21,https://api.github.com/repos/projectcalico/calico,https://api.github.com/repos/dotnet/android-libraries,2025-11-01 00:00:00+00:00,-1,-0.25131442828090633,-2.0,-1.0,-0.25131442828090633,-2.0,-1.0,0.0,0.0,0.0
21,https://api.github.com/repos/projectcalico/calico,https://api.github.com/repos/dotnet/android-libraries,2025-11-01 00:00:00+00:00,0,0.0,0.0,-2.0,-0.25131442828090633,-2.0,-1.0,0.25131442828090633,2.0,-1.0
21,https://api.github.com/repos/projectcalico/calico,https://api.github.com/repos/dotnet/android-libraries,2025-11-01 00:00:00+00:00,1,-1.791759469228055,-5.0,-3.0,-0.25131442828090633,-2.0,-1.0,-1.5404450409471486,-3.0,-2.0
21,https://api.github.com/repos/projectcalico/calico,https://api.github.com/repos/dotnet/android-libraries,2025-11-01 00:00:00+00:00,2,-0.4054651081081644,-2.0,-1.0,-0.25131442828090633,-2.0,-1.0,-0.15415067982725805,0.0,0.0
21,https://api.github.com/repos/projectcalico/calico,https://api.github.com/repos/dotnet/android-libraries,2025-11-01 00:00:00+00:00,3,1.1451323043030028,15.0,6.0,-0.25131442828090633,-2.0,-1.0,1.3964467325839092,17.0,7.0
22,https://api.github.com/repos/roryeckel/wyoming_openai,https://api.github.com/repos/databus23/helm-diff,2025-11-01 00:00:00+00:00,-3,0.2876820724517808,1.0,0.0,0.0,0.0,0.0,0.2876820724517808,1.0,0.0
22,https://api.github.com/repos/roryeckel/wyoming_openai,https://api.github.com/repos/databus23/helm-diff,2025-11-01 00:00:00+00:00,-2,-0.4054651081081645,-1.0,0.0,0.0,0.0,0.0,-0.4054651081081645,-1.0,0.0
22,https://api.github.com/repos/roryeckel/wyoming_openai,https://api.github.com/repos/databus23/helm-diff,2025-11-01 00:00:00+00:00,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,https://api.github.com/repos/roryeckel/wyoming_openai,https://api.github.com/repos/databus23/helm-diff,2025-11-01 00:00:00+00:00,0,-0.916290731874155,-3.0,-2.0,0.0,0.0,0.0,-0.916290731874155,-3.0,-2.0
22,https://api.github.com/repos/roryeckel/wyoming_openai,https://api.github.com/repos/databus23/helm-diff,2025-11-01 00:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,https://api.github.com/repos/roryeckel/wyoming_openai,https://api.github.com/repos/databus23/helm-diff,2025-11-01 00:00:00+00:00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,https://api.github.com/repos/roryeckel/wyoming_openai,https://api.github.com/repos/databus23/helm-diff,2025-11-01 00:00:00+00:00,3,1.3862943611198906,3.0,3.0,0.0,0.0,0.0,1.3862943611198906,3.0,3.0
23,https://api.github.com/repos/umbraco/Umbraco-CMS,https://api.github.com/repos/IgniteUI/igniteui-cli,2025-11-01 00:00:00+00:00,-3,0.0,0.0,1.0,0.18232155679395468,1.0,-1.0,-0.18232155679395468,-1.0,2.0
23,https://api.github.com/repos/umbraco/Umbraco-CMS,https://api.github.com/repos/IgniteUI/igniteui-cli,2025-11-01 00:00:00+00:00,-2,-0.2876820724517808,-1.0,-1.0,0.18232155679395468,1.0,-1.0,-0.47000362924573547,-2.0,0.0
23,https://api.github.com/repos/umbraco/Umbraco-CMS,https://api.github.com/repos/IgniteUI/igniteui-cli,2025-11-01 00:00:00+00:00,-1,0.18232155679395468,1.0,-1.0,0.18232155679395468,1.0,-1.0,0.0,0.0,0.0
23,https://api.github.com/repos/umbraco/Umbraco-CMS,https://api.github.com/repos/IgniteUI/igniteui-cli,2025-11-01 00:00:00+00:00,0,-0.13353139262452252,-1.0,1.0,0.18232155679395468,1.0,-1.0,-0.3158529494184772,-2.0,2.0
23,https://api.github.com/repos/umbraco/Umbraco-CMS,https://api.github.com/repos/IgniteUI/igniteui-cli,2025-11-01 00:00:00+00:00,1,3.0910424533583156,42.0,27.0,0.18232155679395468,1.0,-1.0,2.908720896564361,41.0,28.0
23,https://api.github.com/repos/umbraco/Umbraco-CMS,https://api.github.com/repos/IgniteUI/igniteui-cli,2025-11-01 00:00:00+00:00,2,1.0986122886681098,8.0,8.0,0.18232155679395468,1.0,-1.0,0.9162907318741551,7.0,9.0
23,https://api.github.com/repos/umbraco/Umbraco-CMS,https://api.github.com/repos/IgniteUI/igniteui-cli,2025-11-01 00:00:00+00:00,3,2.1400661634962708,30.0,25.0,0.18232155679395468,1.0,-1.0,1.957744606702316,29.0,26.0
24,https://api.github.com/repos/vitejs/vite,https://api.github.com/repos/hahwul/jwt-hack,2025-11-01 00:00:00+00:00,-3,0.13353139262452252,1.0,-1.0,0.0,0.0,2.0,0.13353139262452252,1.0,-3.0
24,https://api.github.com/repos/vitejs/vite,https://api.github.com/repos/hahwul/jwt-hack,2025-11-01 00:00:00+00:00,-2,-0.2231435513142097,-1.0,-1.0,0.0,0.0,2.0,-0.2231435513142097,-1.0,-3.0
24,https://api.github.com/repos/vitejs/vite,https://api.github.com/repos/hahwul/jwt-hack,2025-11-01 00:00:00+00:00,-1,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
24,https://api.github.com/repos/vitejs/vite,https://api.github.com/repos/hahwul/jwt-hack,2025-11-01 00:00:00+00:00,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0
24,https://api.github.com/repos/vitejs/vite,https://api.github.com/repos/hahwul/jwt-hack,2025-11-01 00:00:00+00:00,1,0.8472978603872034,4.0,1.0,0.0,0.0,2.0,0.8472978603872034,4.0,-1.0
24,https://api.github.com/repos/vitejs/vite,https://api.github.com/repos/hahwul/jwt-hack,2025-11-01 00:00:00+00:00,2,1.791759469228055,5.0,3.0,0.0,0.0,2.0,1.791759469228055,5.0,1.0
24,https://api.github.com/repos/vitejs/vite,https://api.github.com/repos/hahwul/jwt-hack,2025-11-01 00:00:00+00:00,3,1.9459101490553132,6.0,4.0,0.0,0.0,2.0,1.9459101490553132,6.0,2.0
25,https://api.github.com/repos/ceedaragents/cyrus,https://api.github.com/repos/anthropics/claude-code-action,2025-08-01 00:00:00+00:00,-3,-0.3254224004346278,-5.0,-2.0,0.3409265869705931,13.0,9.0,-0.6663489874052209,-18.0,-11.0
25,https://api.github.com/repos/ceedaragents/cyrus,https://api.github.com/repos/anthropics/claude-code-action,2025-08-01 00:00:00+00:00,-2,1.3682758556172128,41.0,30.0,0.3409265869705931,13.0,9.0,1.0273492686466197,28.0,21.0
25,https://api.github.com/repos/ceedaragents/cyrus,https://api.github.com/repos/anthropics/claude-code-action,2025-08-01 00:00:00+00:00,-1,0.3409265869705931,13.0,9.0,0.3409265869705931,13.0,9.0,0.0,0.0,0.0
25,https://api.github.com/repos/ceedaragents/cyrus,https://api.github.com/repos/anthropics/claude-code-action,2025-08-01 00:00:00+00:00,0,0.7318616927406358,41.0,23.0,0.3409265869705931,13.0,9.0,0.39093510577004276,28.0,14.0
25,https://api.github.com/repos/ceedaragents/cyrus,https://api.github.com/repos/anthropics/claude-code-action,2025-08-01 00:00:00+00:00,1,0.9044562742271522,25.0,6.0,0.3409265869705931,13.0,9.0,0.5635296872565592,12.0,-3.0
25,https://api.github.com/repos/ceedaragents/cyrus,https://api.github.com/repos/anthropics/claude-code-action,2025-08-01 00:00:00+00:00,2,1.969440646465507,74.0,44.0,0.3409265869705931,13.0,9.0,1.628514059494914,61.0,35.0
25,https://api.github.com/repos/ceedaragents/cyrus,https://api.github.com/repos/anthropics/claude-code-action,2025-08-01 00:00:00+00:00,3,2.381228220313159,108.0,68.0,0.3409265869705931,13.0,9.0,2.040301633342566,95.0,59.0
26,https://api.github.com/repos/mattgodbolt/jsbeeb,https://api.github.com/repos/mitsuhiko/insta,2025-08-01 00:00:00+00:00,-3,0.6931471805599452,4.0,4.0,0.4054651081081645,1.0,1.0,0.2876820724517807,3.0,3.0
26,https://api.github.com/repos/mattgodbolt/jsbeeb,https://api.github.com/repos/mitsuhiko/insta,2025-08-01 00:00:00+00:00,-2,-0.4054651081081645,-1.0,-1.0,0.4054651081081645,1.0,1.0,-0.810930216216329,-2.0,-2.0
26,https://api.github.com/repos/mattgodbolt/jsbeeb,https://api.github.com/repos/mitsuhiko/insta,2025-08-01 00:00:00+00:00,-1,0.4054651081081645,1.0,1.0,0.4054651081081645,1.0,1.0,0.0,0.0,0.0
26,https://api.github.com/repos/mattgodbolt/jsbeeb,https://api.github.com/repos/mitsuhiko/insta,2025-08-01 00:00:00+00:00,0,0.916290731874155,3.0,1.0,0.4054651081081645,1.0,1.0,0.5108256237659905,2.0,0.0
26,https://api.github.com/repos/mattgodbolt/jsbeeb,https://api.github.com/repos/mitsuhiko/insta,2025-08-01 00:00:00+00:00,1,-1.6094379124341003,-4.0,-4.0,0.4054651081081645,1.0,1.0,-2.0149030205422647,-5.0,-5.0
26,https://api.github.com/repos/mattgodbolt/jsbeeb,https://api.github.com/repos/mitsuhiko/insta,2025-08-01 00:00:00+00:00,2,-0.6931471805599453,-2.0,-2.0,0.4054651081081645,1.0,1.0,-1.0986122886681098,-3.0,-3.0
26,https://api.github.com/repos/mattgodbolt/jsbeeb,https://api.github.com/repos/mitsuhiko/insta,2025-08-01 00:00:00+00:00,3,-0.6190392084062235,-6.0,-7.0,0.4054651081081645,1.0,1.0,-1.024504316514388,-7.0,-8.0
27,https://api.github.com/repos/modelcontextprotocol/typescript-sdk,https://api.github.com/repos/clidey/whodb,2025-08-01 00:00:00+00:00,-3,0.2876820724517808,1.0,1.0,0.4054651081081645,1.0,2.0,-0.1177830356563837,0.0,-1.0
27,https://api.github.com/repos/modelcontextprotocol/typescript-sdk,https://api.github.com/repos/clidey/whodb,2025-08-01 00:00:00+00:00,-2,-0.980829253011726,-5.0,-4.0,0.4054651081081645,1.0,2.0,-1.3862943611198904,-6.0,-6.0
27,https://api.github.com/repos/modelcontextprotocol/typescript-sdk,https://api.github.com/repos/clidey/whodb,2025-08-01 00:00:00+00:00,-1,0.4054651081081645,1.0,2.0,0.4054651081081645,1.0,2.0,0.0,0.0,0.0
27,https://api.github.com/repos/modelcontextprotocol/typescript-sdk,https://api.github.com/repos/clidey/whodb,2025-08-01 00:00:00+00:00,0,-0.6931471805599453,-2.0,-2.0,0.4054651081081645,1.0,2.0,-1.0986122886681098,-3.0,-4.0
27,https://api.github.com/repos/modelcontextprotocol/typescript-sdk,https://api.github.com/repos/clidey/whodb,2025-08-01 00:00:00+00:00,1,-1.791759469228055,-5.0,-1.0,0.4054651081081645,1.0,2.0,-2.1972245773362196,-6.0,-3.0
27,https://api.github.com/repos/modelcontextprotocol/typescript-sdk,https://api.github.com/repos/clidey/whodb,2025-08-01 00:00:00+00:00,2,0.0,0.0,1.0,0.4054651081081645,1.0,2.0,-0.4054651081081645,-1.0,-1.0
27,https://api.github.com/repos/modelcontextprotocol/typescript-sdk,https://api.github.com/repos/clidey/whodb,2025-08-01 00:00:00+00:00,3,1.3862943611198906,3.0,1.0,0.4054651081081645,1.0,2.0,0.9808292530117261,2.0,-1.0
28,https://api.github.com/repos/Azure/azure-sdk-for-python,https://api.github.com/repos/dotnet/maui,2025-09-01 00:00:00+00:00,-3,-0.46262352194811296,-20.0,-3.0,-0.4054651081081646,-10.0,0.0,-0.05715841383994835,-10.0,-3.0
28,https://api.github.com/repos/Azure/azure-sdk-for-python,https://api.github.com/repos/dotnet/maui,2025-09-01 00:00:00+00:00,-2,-0.17327172127403667,-7.0,0.0,-0.4054651081081646,-10.0,0.0,0.23219338683412794,3.0,0.0
28,https://api.github.com/repos/Azure/azure-sdk-for-python,https://api.github.com/repos/dotnet/maui,2025-09-01 00:00:00+00:00,-1,-0.4054651081081646,-10.0,0.0,-0.4054651081081646,-10.0,0.0,0.0,0.0,0.0
28,https://api.github.com/repos/Azure/azure-sdk-for-python,https://api.github.com/repos/dotnet/maui,2025-09-01 00:00:00+00:00,0,-0.8873031950009029,-10.0,0.0,-0.4054651081081646,-10.0,0.0,-0.4818380868927383,0.0,0.0
28,https://api.github.com/repos/Azure/azure-sdk-for-python,https://api.github.com/repos/dotnet/maui,2025-09-01 00:00:00+00:00,1,-1.421385680931161,-22.0,-7.0,-0.4054651081081646,-10.0,0.0,-1.0159205728229963,-12.0,-7.0
28,https://api.github.com/repos/Azure/azure-sdk-for-python,https://api.github.com/repos/dotnet/maui,2025-09-01 00:00:00+00:00,2,-1.6462518855568171,-67.0,-35.0,-0.4054651081081646,-10.0,0.0,-1.2407867774486525,-57.0,-35.0
28,https://api.github.com/repos/Azure/azure-sdk-for-python,https://api.github.com/repos/dotnet/maui,2025-09-01 00:00:00+00:00,3,-1.1394342831883648,-34.0,-20.0,-0.4054651081081646,-10.0,0.0,-0.7339691750802002,-24.0,-20.0
29,https://api.github.com/repos/lynx-family/lynx-stack,https://api.github.com/repos/dotnet/core,2025-09-01 00:00:00+00:00,-3,0.0,0.0,-1.0,0.2231435513142097,1.0,1.0,-0.2231435513142097,-1.0,-2.0
29,https://api.github.com/repos/lynx-family/lynx-stack,https://api.github.com/repos/dotnet/core,2025-09-01 00:00:00+00:00,-2,0.4054651081081644,2.0,3.0,0.2231435513142097,1.0,1.0,0.18232155679395468,1.0,2.0
29,https://api.github.com/repos/lynx-family/lynx-stack,https://api.github.com/repos/dotnet/core,2025-09-01 00:00:00+00:00,-1,0.2231435513142097,1.0,1.0,0.2231435513142097,1.0,1.0,0.0,0.0,0.0
29,https://api.github.com/repos/lynx-family/lynx-stack,https://api.github.com/repos/dotnet/core,2025-09-01 00:00:00+00:00,0,1.0986122886681096,4.0,2.0,0.2231435513142097,1.0,1.0,0.8754687373538999,3.0,1.0
29,https://api.github.com/repos/lynx-family/lynx-stack,https://api.github.com/repos/dotnet/core,2025-09-01 00:00:00+00:00,1,0.0,0.0,0.0,0.2231435513142097,1.0,1.0,-0.2231435513142097,-1.0,-1.0
29,https://api.github.com/repos/lynx-family/lynx-stack,https://api.github.com/repos/dotnet/core,2025-09-01 00:00:00+00:00,2,-0.4054651081081645,-1.0,-2.0,0.2231435513142097,1.0,1.0,-0.6286086594223742,-2.0,-3.0
29,https://api.github.com/repos/lynx-family/lynx-stack,https://api.github.com/repos/dotnet/core,2025-09-01 00:00:00+00:00,3,0.916290731874155,3.0,1.0,0.2231435513142097,1.0,1.0,0.6931471805599453,2.0,0.0
30,https://api.github.com/repos/microsoft/PowerToys,https://api.github.com/repos/open-telemetry/opentelemetry-rust,2025-09-01 00:00:00+00:00,-3,0.0,0.0,1.0,0.44183275227903884,5.0,0.0,-0.44183275227903884,-5.0,1.0
30,https://api.github.com/repos/microsoft/PowerToys,https://api.github.com/repos/open-telemetry/opentelemetry-rust,2025-09-01 00:00:00+00:00,-2,-0.4054651081081644,-2.0,0.0,0.44183275227903884,5.0,0.0,-0.8472978603872032,-7.0,0.0
30,https://api.github.com/repos/microsoft/PowerToys,https://api.github.com/repos/open-telemetry/opentelemetry-rust,2025-09-01 00:00:00+00:00,-1,0.44183275227903884,5.0,0.0,0.44183275227903884,5.0,0.0,0.0,0.0,0.0
30,https://api.github.com/repos/microsoft/PowerToys,https://api.github.com/repos/open-telemetry/opentelemetry-rust,2025-09-01 00:00:00+00:00,0,1.466337068793427,10.0,0.0,0.44183275227903884,5.0,0.0,1.0245043165143881,5.0,0.0
30,https://api.github.com/repos/microsoft/PowerToys,https://api.github.com/repos/open-telemetry/opentelemetry-rust,2025-09-01 00:00:00+00:00,1,2.4849066497880004,11.0,3.0,0.44183275227903884,5.0,0.0,2.0430738975089615,6.0,3.0
30,https://api.github.com/repos/microsoft/PowerToys,https://api.github.com/repos/open-telemetry/opentelemetry-rust,2025-09-01 00:00:00+00:00,2,0.5108256237659905,2.0,3.0,0.44183275227903884,5.0,0.0,0.06899287148695166,-3.0,3.0
30,https://api.github.com/repos/microsoft/PowerToys,https://api.github.com/repos/open-telemetry/opentelemetry-rust,2025-09-01 00:00:00+00:00,3,1.9459101490553132,6.0,2.0,0.44183275227903884,5.0,0.0,1.5040773967762744,1.0,2.0
31,https://api.github.com/repos/microsoft/autogen,https://api.github.com/repos/Azure-Samples/eShopLite,2025-09-01 00:00:00+00:00,-3,-0.33647223662121295,-2.0,-3.0,0.0,0.0,1.0,-0.33647223662121295,-2.0,-4.0
31,https://api.github.com/repos/microsoft/autogen,https://api.github.com/repos/Azure-Samples/eShopLite,2025-09-01 00:00:00+00:00,-2,0.6190392084062235,6.0,3.0,0.0,0.0,1.0,0.6190392084062235,6.0,2.0
31,https://api.github.com/repos/microsoft/autogen,https://api.github.com/repos/Azure-Samples/eShopLite,2025-09-01 00:00:00+00:00,-1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31,https://api.github.com/repos/microsoft/autogen,https://api.github.com/repos/Azure-Samples/eShopLite,2025-09-01 00:00:00+00:00,0,1.0986122886681098,6.0,7.0,0.0,0.0,1.0,1.0986122886681098,6.0,6.0
31,https://api.github.com/repos/microsoft/autogen,https://api.github.com/repos/Azure-Samples/eShopLite,2025-09-01 00:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0
31,https://api.github.com/repos/microsoft/autogen,https://api.github.com/repos/Azure-Samples/eShopLite,2025-09-01 00:00:00+00:00,2,0.6931471805599453,1.0,0.0,0.0,0.0,1.0,0.6931471805599453,1.0,-1.0
31,https://api.github.com/repos/microsoft/autogen,https://api.github.com/repos/Azure-Samples/eShopLite,2025-09-01 00:00:00+00:00,3,1.0986122886681098,2.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,-1.0
32,https://api.github.com/repos/microsoft/fluentui,https://api.github.com/repos/tonybaloney/CSnakes,2025-09-01 00:00:00+00:00,-3,0.0,0.0,0.0,-0.18232155679395468,-1.0,0.0,0.18232155679395468,1.0,0.0
32,https://api.github.com/repos/microsoft/fluentui,https://api.github.com/repos/tonybaloney/CSnakes,2025-09-01 00:00:00+00:00,-2,0.4054651081081645,1.0,0.0,-0.18232155679395468,-1.0,0.0,0.5877866649021192,2.0,0.0
32,https://api.github.com/repos/microsoft/fluentui,https://api.github.com/repos/tonybaloney/CSnakes,2025-09-01 00:00:00+00:00,-1,-0.18232155679395468,-1.0,0.0,-0.18232155679395468,-1.0,0.0,0.0,0.0,0.0
32,https://api.github.com/repos/microsoft/fluentui,https://api.github.com/repos/tonybaloney/CSnakes,2025-09-01 00:00:00+00:00,0,1.6094379124341003,4.0,0.0,-0.18232155679395468,-1.0,0.0,1.791759469228055,5.0,0.0
32,https://api.github.com/repos/microsoft/fluentui,https://api.github.com/repos/tonybaloney/CSnakes,2025-09-01 00:00:00+00:00,1,1.6094379124341003,4.0,2.0,-0.18232155679395468,-1.0,0.0,1.791759469228055,5.0,2.0
32,https://api.github.com/repos/microsoft/fluentui,https://api.github.com/repos/tonybaloney/CSnakes,2025-09-01 00:00:00+00:00,2,1.3862943611198906,3.0,3.0,-0.18232155679395468,-1.0,0.0,1.5686159179138452,4.0,3.0
32,https://api.github.com/repos/microsoft/fluentui,https://api.github.com/repos/tonybaloney/CSnakes,2025-09-01 00:00:00+00:00,3,1.0986122886681098,2.0,1.0,-0.18232155679395468,-1.0,0.0,1.2809338454620645,3.0,1.0
33,https://api.github.com/repos/marin-community/marin,https://api.github.com/repos/StephenDev0/StikDebug,2025-10-01 00:00:00+00:00,-3,0.36290549368936853,7.0,6.0,0.4054651081081646,3.0,0.0,-0.04255961441879608,4.0,6.0
